Document_starts,Text,Gold_BSC_seq_integrateIF,Gold_IBCC
0,.,1,1
1,The,2,1
0,pro,0,1
0,-,0,1
0,abortion,0,1
0,advocates,0,2
0,offer,0,0
0,that,0,0
0,girl,0,0
0,or,0,0
0,woman,0,0
0,the,0,0
0,opportunity,0,0
0,to,0,0
0,erase,0,0
0,her,0,0
0,"""",0,0
0,mistake,0,0
0,"""",0,0
0,and,0,0
0,get,0,0
0,on,0,0
0,with,0,0
0,her,0,0
0,life,0,0
0,",",1,1
0,as,1,1
0,though,1,1
0,nothing,1,1
0,happened,1,1
0,.,1,1
1,Cloning,1,1
0,is,1,1
0,the,1,1
0,process,1,1
0,of,1,1
0,producing,1,1
0,populations,1,1
0,of,1,1
0,genetically,1,1
0,identical,1,1
0,organisms,1,1
0,.,1,1
1,Since,1,1
0,Germany,1,1
0,does,1,1
0,not,1,1
0,have,1,1
0,uranium,1,1
0,--,1,1
0,needed,1,1
0,to,1,1
0,produce,1,1
0,nuclear,1,1
0,energy,1,1
0,--,1,1
0,it,1,1
0,",",1,1
0,too,1,1
0,",",1,1
0,is,1,1
0,imported,1,1
0,.,1,1
1,When,1,1
0,given,1,1
0,a,1,1
0,choice,1,1
0,between,1,1
0,life,1,1
0,imprisonment,1,1
0,without,1,1
0,the,1,1
0,possibility,1,1
0,of,1,1
0,parole,1,1
0,and,1,1
0,the,1,1
0,death,1,1
0,penalty,1,1
0,",",1,1
0,most,1,1
0,respondents,1,1
0,choose,1,1
0,life,1,1
0,without,1,1
0,parole,1,1
0,.,1,1
1,Why,1,1
0,is,1,1
0,it,1,1
0,that,1,1
0,medical,1,1
0,marijuana,1,1
0,appears,1,1
0,to,1,1
0,be,1,1
0,causing,1,1
0,the,1,1
0,prices,1,1
0,of,1,1
0,marijuana,1,1
0,to,1,1
0,drop,1,1
0,?,1,1
1,Gun,1,1
0,owners,1,1
0,need,1,1
0,to,1,1
0,stop,1,1
0,crying,1,1
0,about,1,1
0,themselves,1,1
0,and,1,1
0,think,1,1
0,of,1,1
0,the,1,1
0,greater,1,1
0,good,1,1
0,.,1,1
1,However,1,1
0,",",1,1
0,the,1,1
0,language,1,1
0,constructs,1,1
0,in,1,1
0,DSLs,1,1
0,are,1,1
0,more,1,1
0,specific,1,1
0,to,1,1
0,a,1,1
0,domain,1,1
0,and,1,1
0,hence,1,1
0,could,1,1
0,be,1,1
0,used,1,1
0,more,1,1
0,often,1,1
0,in,1,1
0,the,1,1
0,code,1,1
0,",",1,1
0,which,1,1
0,could,1,1
0,potentially,1,1
0,introduce,1,1
0,duplication,1,1
0,resulting,1,1
0,in,1,1
0,clones,1,1
0,.,1,1
1,YOU,1,1
0,ARE,1,1
0,A,1,1
0,SICK,1,1
0,SICK,1,1
0,SAD,1,1
0,LITTLE,1,1
0,MAN,1,1
0,:,1,1
1,They,1,1
0,fail,1,1
0,to,1,1
0,understand,1,1
0,that,1,1
0,restrictions,2,2
0,on,0,0
0,gun,0,0
0,control,0,0
0,have,0,0
0,the,0,0
0,aim,0,0
0,of,0,0
0,arresting,0,0
0,the,0,0
0,tyranny,0,0
0,caused,0,0
0,by,0,0
0,misuse,0,0
0,of,0,0
0,guns,0,0
0,and,1,1
0,that,1,1
0,gun,2,2
0,control,0,0
0,is,0,0
0,needed,0,0
0,even,0,0
0,to,0,0
0,protect,0,0
0,democracy,0,0
0,.,1,1
1,Many,1,1
0,schools,1,1
0,take,1,1
0,their,1,1
0,students,1,1
0,out,1,1
0,of,1,1
0,the,1,1
0,classroom,1,1
0,and,1,1
0,school,1,1
0,environment,1,1
0,for,1,1
0,their,1,1
0,educational,1,1
0,development,1,1
0,.,1,1
1,In,1,1
0,a,1,1
0,still,1,1
0,further,1,1
0,embodiment,1,1
0,",",1,1
0,the,1,1
0,powder,1,1
0,system,1,1
0,control,1,1
0,includes,1,1
0,a,1,1
0,system,1,1
0,control,1,1
0,connected,1,1
0,to,1,1
0,the,1,1
0,communications,1,1
0,network,1,1
0,for,1,1
0,providing,1,1
0,data,1,1
0,to,1,1
0,and,1,1
0,receiving,1,1
0,data,1,1
0,from,1,1
0,the,1,1
0,gun,1,1
0,controls,1,1
0,.,1,1
1,However,1,1
0,",",1,1
0,if,4,3
0,reproductive,3,4
0,cloning,3,4
0,soon,3,4
0,becomes,3,4
0,a,3,4
0,reality,3,4
0,",",3,4
0,it,3,4
0,will,3,4
0,be,3,4
0,impossible,3,4
0,to,3,4
0,prevent,3,4
0,infertile,3,4
0,couples,3,4
0,and,3,4
0,others,3,4
0,from,3,4
0,choosing,3,4
0,the,3,4
0,technology,3,4
0,",",3,4
0,even,3,4
0,if,3,4
0,they,3,4
0,have,3,4
0,to,3,4
0,break,1,4
0,the,1,4
0,law,1,4
0,.,1,1
1,Raising,4,3
0,the,3,4
0,minimum,3,4
0,wage,3,4
0,will,3,4
0,likely,3,4
0,impact,3,4
0,company,3,4
0,morale,3,4
0,or,3,4
0,production,3,4
0,output,3,4
0,as,1,1
0,many,1,1
0,employers,1,1
0,already,1,1
0,pay,1,1
0,$,1,1
0,.,1,1
1,The,4,3
0,only,3,4
0,way,3,4
0,gun,3,4
0,control,3,4
0,reduces,3,4
0,crime,3,4
0,is,3,4
0,if,3,4
0,you,3,4
0,have,3,4
0,control,3,4
0,of,3,4
0,a,3,4
0,gun,3,4
0,in,3,4
0,the,3,4
0,face,3,4
0,of,3,4
0,a,3,4
0,criminal,3,4
0,act,3,4
0,against,3,4
0,you,3,4
0,.,1,1
1,In,1,1
0,both,1,1
0,cases,1,1
0,",",1,1
0,some,1,1
0,countries,1,1
0,have,1,1
0,stronger,1,1
0,gun,1,1
0,control,1,1
0,laws,1,1
0,than,1,1
0,we,1,1
0,do,1,1
0,and,1,1
0,others,1,1
0,have,1,1
0,weaker,1,1
0,gun,1,1
0,control,1,1
0,laws,1,1
0,.,1,1
1,At,1,1
0,first,1,1
0,it,1,1
0,may,1,1
0,help,1,1
0,many,1,1
0,people,1,1
0,",",1,1
0,like,1,1
0,you,1,1
0,said,1,1
0,",",1,1
0,"""Those",2,2
0,working,0,0
0,for,0,0
0,minimum,0,0
0,wages,0,0
0,will,0,0
0,notice,0,0
0,an,0,0
0,immediate,0,0
0,rise,0,0
0,in,0,0
0,salary,0,0
0,and,0,0
0,have,0,0
0,more,0,0
0,disposable,0,0
0,income,0,0
0,at,0,0
0,"hand...""",1,0
1,This,1,1
0,conserves,1,1
0,disk,1,1
0,space,1,1
0,",",1,1
0,and,1,1
0,allows,1,1
0,multiple,1,1
0,virtual,1,1
0,machines,1,1
0,to,1,1
0,use,1,1
0,the,1,1
0,same,1,1
0,software,1,1
0,installation,1,1
0,.,1,1
1,Some,1,1
0,experts,1,1
0,say,1,1
0,it,1,2
0,would,1,0
0,create,1,0
0,a,1,0
0,much,1,0
0,bigger,1,0
0,market,1,0
0,for,1,0
0,existing,1,0
0,businesses,1,0
0,",",1,1
0,while,1,1
0,others,1,1
0,believe,1,1
0,it,4,3
0,would,3,4
0,simply,3,4
0,give,3,4
0,the,3,4
0,federal,3,4
0,government,3,4
0,an,3,4
0,excuse,3,4
0,to,3,4
0,come,3,4
0,in,3,4
0,and,3,4
0,shut,1,4
0,all,1,4
0,marijuana,1,4
0,-,1,4
0,related,1,4
0,businesses,1,4
0,down,1,4
0,.,1,1
1,Restaurants,2,2
0,Can,0,0
0,Afford,0,0
0,to,0,0
0,Pay,0,0
0,a,0,0
0,Higher,0,0
0,Tipped,0,0
0,Minimum,0,0
0,Wage,0,0
0,:,1,1
1,But,1,1
0,it,1,1
0,seem,1,1
0,likely,1,1
0,that,1,1
0,the,1,1
0,federal,1,1
0,government's,1,1
0,behavior,1,1
0,toward,1,1
0,medical,1,1
0,marijuana,1,1
0,could,1,1
0,serve,1,1
0,as,1,1
0,an,1,1
0,example,1,1
0,for,1,1
0,how,1,1
0,it,1,1
0,will,1,1
0,deal,1,1
0,with,1,1
0,the,1,1
0,legalization,1,1
0,of,1,1
0,recreational,1,1
0,marijuana,1,1
0,.,1,1
1,Whether,1,1
0,it,1,1
0,is,1,1
0,good,1,1
0,or,1,1
0,bad,1,1
0,the,1,1
0,law,1,1
0,requires,1,1
0,the,1,1
0,assistance,1,1
0,and,1,1
0,until,1,1
0,there,1,1
0,is,1,1
0,a,1,1
0,change,1,1
0,in,1,1
0,the,1,1
0,law,1,1
0,.,1,1
1,Without,4,3
0,gun,3,4
0,control,3,4
0,people,3,4
0,would,3,4
0,be,3,4
0,allowed,3,4
0,to,3,4
0,have,3,4
0,firearms,3,4
0,and,1,1
0,then,1,1
0,crime,4,3
0,rates,3,4
0,would,3,4
0,decrease,3,4
0,.,1,1
1,marijuana,1,1
0,continues,1,1
0,to,1,1
0,be,1,1
0,used,1,1
0,for,1,1
0,both,1,1
0,medical,1,1
0,and,1,1
0,recreational,1,1
0,purposes,1,1
0,by,1,1
0,many,1,1
0,Americans,1,1
0,.,1,1
1,Warren,1,1
0,picked,1,1
0,the,1,1
0,absolute,1,1
0,highest,1,1
0,figure,1,1
0,to,1,1
0,make,1,1
0,her,1,1
0,point,1,1
0,",",1,1
0,a,1,1
0,figure,1,1
0,which,1,1
0,makes,1,1
0,no,1,1
0,sense,1,1
0,because,1,1
0,it,1,1
0,assumes,1,1
0,that,1,1
0,minimum,1,1
0,wage,1,1
0,worker,1,1
0,productivity,1,1
0,gains,1,1
0,kept,1,1
0,pace,1,1
0,with,1,1
0,worker,1,1
0,productivity,1,1
0,gains,1,1
0,in,1,1
0,the,1,1
0,overall,1,1
0,economy,1,1
0,.,1,1
1,For,1,1
0,Gun,1,1
0,Control,1,1
0,Gun,1,1
0,control,1,1
0,supporters,1,1
0,march,1,1
0,past,1,1
0,a,1,1
0,small,1,1
0,group,1,1
0,of,1,1
0,gun,1,1
0,rights,1,1
0,advocates,1,1
0,on,1,1
0,January,1,1
0,.,1,1
1,She,1,1
0,applies,1,1
0,the,1,1
0,same,1,1
0,reasoning,1,1
0,that,1,1
0,was,1,1
0,used,1,1
0,to,1,1
0,invalidate,1,1
0,racial,1,1
0,segregation,1,1
0,to,1,1
0,show,1,1
0,how,1,1
0,anti,2,2
0,-,0,0
0,cloning,0,0
0,laws,0,0
0,",",0,0
0,by,0,0
0,reinforcing,0,0
0,negative,0,0
0,stereotypes,0,0
0,",",0,0
0,deprive,0,0
0,human,0,0
0,clones,0,0
0,of,0,0
0,their,0,0
0,equal,1,0
0,protection,1,0
0,rights,1,0
0,under,1,0
0,the,1,0
0,law,1,0
0,.,1,1
1,We,1,1
0,analyze,1,1
0,the,1,1
0,economics,1,1
0,of,1,1
0,nuclear,1,1
0,power,1,1
0,through,1,1
0,capital,1,1
0,costs,1,1
0,",",1,1
0,operation,1,1
0,costs,1,1
0,",",1,1
0,system,1,1
0,costs,1,1
0,",",1,1
0,external,1,1
0,costs,1,1
0,",",1,1
0,economics,1,1
0,of,1,1
0,nuclear,1,1
0,power,1,1
0,versus,1,1
0,other,1,1
0,forms,1,1
0,of,1,1
0,electricity,1,1
0,generation,1,1
0,and,1,1
0,the,1,1
0,cost,1,1
0,competitiveness,1,1
0,of,1,1
0,nuclear,1,1
0,power,1,1
0,in,1,1
0,the,1,1
0,future,1,1
0,.,1,1
1,Legalization,1,1
0,may,1,1
0,not,1,1
0,be,1,1
0,the,1,1
0,answer,1,1
0,",",1,1
0,but,1,1
0,that,1,1
0,also,1,1
0,means,1,1
0,that,1,1
0,former,1,1
0,users,1,1
0,with,1,1
0,an,1,1
0,arrest,1,1
0,record,1,1
0,should,1,1
0,not,1,1
0,be,1,1
0,prevented,1,1
0,from,1,1
0,getting,1,1
0,a,1,1
0,job,1,1
0,or,1,1
0,accessing,1,1
0,social,1,1
0,benefits,1,1
0,.,1,1
1,Nancy,1,1
0,Birch,1,1
0,concluded,1,1
0,:,1,1
0,aThere,4,3
0,is,3,4
0,growing,3,4
0,evidence,3,4
0,that,3,4
0,the,3,4
0,anew,3,4
0,nucleara,3,4
0,option,3,4
0,is,3,4
0,neither,3,4
0,safe,3,4
0,nor,3,4
0,affordable,3,4
0,.,1,1
1,C,1,1
0,.,1,1
0,",",1,1
0,with,1,1
0,Maryland,1,1
0,being,1,1
0,the,1,1
0,most,1,1
0,recent,1,1
0,",",1,1
0,have,1,1
0,passed,1,1
0,and,1,1
0,enacted,1,1
0,legislation,1,1
0,allowing,1,1
0,the,1,1
0,consumption,1,1
0,of,1,1
0,marijuana,1,1
0,only,1,1
0,for,1,1
0,a,1,1
0,variety,1,1
0,of,1,1
0,medicinal,1,1
0,purposes,1,1
0,.,1,1
1,Access,1,1
0,to,1,1
0,Abortion,1,1
0,Services,1,1
0,ActA,1,1
0,provides,1,1
0,a,1,1
0,abubble,1,1
0,zonea,1,1
0,around,1,1
0,clinics,1,1
0,",",1,1
0,hospitals,1,1
0,and,1,1
0,homes,1,1
0,of,1,1
0,physicians,1,1
0,to,1,1
0,prevent,1,1
0,harassment,1,1
0,by,1,1
0,anti,1,1
0,-,1,1
0,choice,1,1
0,protesters,1,1
0,.,1,1
1,aThe,1,1
0,term,1,1
0,"""",1,1
0,abortion,1,1
0,"""",1,1
0,actually,1,1
0,refers,1,1
0,to,1,1
0,any,1,1
0,premature,1,1
0,expulsion,1,1
0,of,1,1
0,a,1,1
0,human,1,1
0,fetus,1,1
0,",",1,1
0,whether,1,1
0,naturally,1,1
0,spontaneous,1,1
0,",",1,1
0,as,1,1
0,in,1,1
0,a,1,1
0,miscarriage,1,1
0,",",1,1
0,or,1,1
0,artificially,1,1
0,induced,1,1
0,",",1,1
0,as,1,1
0,in,1,1
0,a,1,1
0,surgical,1,1
0,or,1,1
0,chemical,1,1
0,abortion,1,1
0,.,1,1
1,The,4,3
0,creation,3,4
0,of,3,4
0,a,3,4
0,national,3,4
0,gun,3,4
0,registry,3,4
0,would,3,4
0,create,3,4
0,privacy,3,4
0,issues,3,4
0,",",1,1
0,and,1,1
0,the,4,3
0,use,3,4
0,of,3,4
0,outdated,3,4
0,or,3,4
0,unclear,3,4
0,gun,3,4
0,control,3,4
0,laws,3,4
0,can,3,4
0,result,3,4
0,in,3,4
0,the,3,4
0,loss,3,4
0,of,3,4
0,life,3,4
0,.,1,1
1,For,1,1
0,example,1,1
0,",",1,1
0,most,1,1
0,of,1,1
0,my,1,1
0,clothes,1,1
0,are,1,1
0,hand,1,1
0,-,1,1
0,me,1,1
0,downs,1,1
0,",",1,1
0,from,1,1
0,thrift,1,1
0,stores,1,1
0,",",1,1
0,or,1,1
0,yard,1,1
0,sales,1,1
0,",",1,1
0,and,1,1
0,a,1,3
0,uniform,1,4
0,would,1,4
0,certainly,1,4
0,cost,1,4
0,more,1,4
0,than,1,4
0,10,1,4
0,dollars,1,4
0,.,1,1
1,Moreover,1,1
0,",",1,1
0,when,1,1
0,respondents,1,1
0,aregiven,1,1
0,alternative,1,1
0,choices,1,1
0,such,1,1
0,as,1,1
0,life,1,1
0,without,1,1
0,parole,1,1
0,",",1,1
0,support,1,1
0,for,1,1
0,the,1,1
0,death,1,1
0,penalty,1,1
0,falls,1,1
0,below,1,1
0,50,1,1
0,%,1,1
0,.,1,1
1,I,1,1
0,would,1,1
0,rather,1,1
0,people,1,1
0,smoke,1,1
0,weed,1,1
0,than,1,1
0,drink,1,1
0,alcohol,1,1
0,",",1,1
0,many,1,2
0,lives,1,0
0,and,1,0
0,familys,1,0
0,would,1,0
0,be,1,0
0,saved,1,0
0,.,1,1
1,the,2,2
0,drug,0,0
0,war,0,0
0,has,0,0
0,been,0,0
0,an,0,0
0,utter,0,0
0,failure,0,0
0,",",0,0
0,both,0,0
0,in,0,0
0,terms,0,0
0,of,0,0
0,economic,0,0
0,and,0,0
0,social,0,0
0,harms,0,0
0,.,1,1
1,We,2,2
0,wouldn,0,0
0,',0,0
0,t,0,0
0,want,0,0
0,to,0,0
0,have,0,0
0,students,0,0
0,think,0,0
0,they,0,0
0,have,0,0
0,more,0,0
0,power,0,0
0,over,0,0
0,others,0,0
0,cause,0,0
0,they,0,0
0,can,0,0
0,afford,0,0
0,something,0,0
0,they,0,0
0,can,0,0
0,',0,0
0,t,0,0
0,.,1,1
0,.,1,1
1,The,1,1
0,increased,1,1
0,risk,1,1
0,of,1,1
0,these,1,1
0,devastating,1,1
0,complications,1,1
0,is,1,1
0,estimated,1,1
0,to,1,1
0,be,1,1
0,approximately,1,1
0,37,1,1
0,percent,1,1
0,after,1,1
0,one,1,1
0,abortion,1,1
0,",",1,1
0,90,1,1
0,percent,1,1
0,after,1,1
0,two,1,1
0,abortions,1,1
0,",",1,1
0,and,1,1
0,further,1,1
0,increased,1,1
0,risk,1,1
0,for,1,1
0,each,1,1
0,additional,1,1
0,abortion,1,1
0,.,1,1
1,There,2,2
0,are,0,0
0,significant,0,0
0,savings,0,0
0,that,0,0
0,result,0,0
0,from,0,0
0,paying,0,0
0,higher,0,0
0,wages,0,0
0,-,0,0
0,including,0,0
0,reduced,0,0
0,employee,0,0
0,turnover,0,0
0,and,0,0
0,increased,0,0
0,productivity,0,0
0,-,1,1
0,and,1,1
0,these,1,1
0,savings,1,1
0,help,1,1
0,offset,1,1
0,the,1,1
0,cost,1,1
0,to,1,1
0,employers,1,1
0,of,1,1
0,a,1,1
0,minimum,1,1
0,wage,1,1
0,increase,1,1
0,.,1,1
1,The,1,1
0,Netherlands,1,1
0,has,1,1
0,virtual,1,1
0,legalization,1,1
0,",",1,1
0,for,1,1
0,example,1,1
0,",",1,1
0,yet,1,1
0,use,1,1
0,rates,1,1
0,do,1,1
0,not,1,1
0,greatly,1,1
0,differ,1,1
0,from,1,1
0,those,1,1
0,in,1,1
0,the,1,1
0,United,1,1
0,States,1,1
0,.,1,1
1,In,1,1
0,order,1,1
0,to,1,1
0,counter,1,1
0,issues,1,1
0,that,1,1
0,might,1,1
0,arise,1,1
0,from,1,1
0,uniform,1,1
0,cost,1,1
0,",",1,1
0,some,2,2
0,schools,0,0
0,have,0,0
0,uniform,0,0
0,sharing,0,0
0,",",0,0
0,purchase,0,0
0,vouchers,0,0
0,",",0,0
0,or,0,0
0,fundraisers,0,0
0,for,0,0
0,students,0,0
0,whose,0,0
0,families,0,0
0,might,0,0
0,not,0,0
0,be,0,0
0,able,1,0
0,to,1,0
0,afford,1,0
0,them,1,0
0,.,1,1
1,List,1,1
0,your,1,1
0,items,1,1
0,fast,1,1
0,and,1,1
0,easy,1,1
0,and,1,1
0,manage,1,1
0,your,1,1
0,active,1,1
0,items,1,1
0,.,1,1
1,All,1,1
0,offers,1,1
0,are,1,1
0,optional,1,1
0,:,1,1
0,You,1,1
0,are,1,1
0,not,1,1
0,required,1,1
0,to,1,1
0,install,1,1
0,any,1,1
0,additional,1,1
0,applications,1,1
0,to,1,1
0,receive,1,1
0,the,1,1
0,software,1,1
0,you,1,1
0,selected,1,1
0,.,1,1
1,As,1,1
0,for,1,1
0,CAPCS,1,1
0,',1,1
0,s,1,1
0,hand,1,1
0,-,1,1
0,me,1,1
0,-,1,1
0,down,1,1
0,program,1,1
0,",",1,1
0,it,1,1
0,seems,1,1
0,that,1,1
0,CAPCS,1,1
0,has,1,1
0,found,1,1
0,a,1,1
0,wonderful,1,1
0,way,1,1
0,to,1,1
0,reduce,1,1
0,uniform,1,1
0,costs,1,1
0,",",1,1
0,but,1,1
0,maybe,1,1
0,it,1,1
0,needs,1,1
0,to,1,1
0,be,1,1
0,more,1,1
0,widely,1,1
0,promoted,1,1
0,.,1,1
1,In,2,2
0,the,0,0
0,seven,0,0
0,states,0,0
0,with,0,0
0,a,0,0
0,tipped,0,0
0,minimum,0,0
0,wage,0,0
0,equal,0,0
0,to,0,0
0,100,0,0
0,%,0,0
0,of,0,0
0,the,0,0
0,federal,0,0
0,minimum,0,0
0,wage,0,0
0,",",0,0
0,tipped,0,0
0,workers,0,0
0,have,0,0
0,higher,0,0
0,hourly,0,0
0,earnings,0,0
0,and,0,0
0,lower,0,0
0,poverty,0,0
0,rates,0,0
0,than,0,0
0,in,1,0
0,Pennsylvania,1,0
0,.,1,1
1,The,1,1
0,only,1,1
0,real,1,1
0,trouble,1,1
0,is,1,1
0,that,1,1
0,in,4,3
0,summer,3,4
0,they,3,4
0,get,3,4
0,really,3,4
0,hot,3,4
0,.,1,1
1,Gun,1,1
0,death,1,1
0,statistics,1,1
0,can,1,1
0,be,1,1
0,shocking,1,1
0,",",1,1
0,but,1,1
0,they,1,1
0,are,1,1
0,necessary,1,1
0,in,1,1
0,order,1,1
0,to,1,1
0,make,1,1
0,up,1,1
0,your,1,1
0,mind,1,1
0,.,1,1
1,Some,1,1
0,busybodies,1,1
0,total,1,1
0,up,1,1
0,the,1,1
0,costs,1,1
0,of,1,1
0,living,1,1
0,the,1,1
0,way,1,1
0,they,1,1
0,want,1,1
0,poor,1,1
0,people,1,1
0,to,1,1
0,live,1,1
0,",",1,1
0,and,1,1
0,call,1,1
0,the,1,1
0,wages,1,1
0,necessary,1,1
0,to,1,1
0,pay,1,1
0,thoses,1,1
0,costs,1,1
0,"""",1,1
0,a,1,1
0,living,1,1
0,wage,1,1
0,"""",1,1
0,.,1,1
1,Having,2,2
0,uniforms,0,0
0,levels,0,0
0,the,0,0
0,playing,0,0
0,field,0,0
0,a,0,0
0,little,0,0
0,for,0,0
0,kids,0,0
0,who,0,0
0,can,0,0
0,',0,0
0,t,0,0
0,-,0,0
0,or,0,0
0,choose,0,0
0,not,0,0
0,to,0,0
0,-,0,0
0,buy,0,0
0,expensive,0,0
0,clothes,0,0
0,.,1,1
1,He,1,1
0,says,1,1
0,"""",1,1
0,I,1,1
0,turned,1,1
0,to,1,1
0,[,1,1
0,marijuana,1,1
0,],1,1
0,when,1,1
0,I,1,1
0,got,1,1
0,cancer,1,1
0,because,1,1
0,marijuana,2,2
0,gives,0,0
0,healthy,0,0
0,people,0,0
0,an,0,0
0,appetite,0,0
0,",",0,0
0,and,0,0
0,prevents,0,0
0,people,0,0
0,who,0,0
0,are,0,0
0,nauseated,0,0
0,from,0,0
0,throwing,0,0
0,up,0,0
0,.,1,1
0,"""",1,1
1,The,1,1
0,risk,1,1
0,that,1,1
0,an,1,1
0,experience,1,1
0,will,1,1
0,be,1,1
0,traumatic,1,1
0,is,1,1
0,increased,1,1
0,when,1,1
0,the,1,1
0,traumatizing,1,1
0,event,1,1
0,is,1,1
0,perceived,1,1
0,as,1,1
0,including,1,1
0,threats,1,1
0,of,1,1
0,physical,1,1
0,injury,1,1
0,",",1,1
0,sexual,1,1
0,violation,1,1
0,",",1,1
0,or,1,1
0,the,1,1
0,witnessing,1,1
0,of,1,1
0,or,1,1
0,participation,1,1
0,in,1,1
0,a,1,1
0,violent,1,1
0,death,1,1
0,.,1,1
1,The,1,1
0,one,1,1
0,thing,1,1
0,that,1,1
0,seems,1,1
0,to,1,1
0,make,1,1
0,sense,1,1
0,is,1,1
0,that,1,1
0,clones,1,1
0,would,1,1
0,take,1,1
0,less,1,1
0,time,1,1
0,cause,1,1
0,there,1,1
0,is,1,1
0,no,1,1
0,germination,1,1
0,.,1,1
0,.,1,1
0,.,1,1
1,Uniforms,2,2
0,are,0,0
0,easier,0,0
0,to,0,0
0,maintain,0,0
0,and,0,0
0,ca,0,0
0,be,0,0
0,less,0,0
0,costly,0,0
0,.,1,1
1,This,1,1
0,is,1,1
0,utterly,1,1
0,impractical,1,3
0,for,1,4
0,small,1,4
0,communities,1,4
0,living,1,4
0,at,1,4
0,distances,1,4
0,to,1,4
0,be,1,4
0,provided,1,4
0,with,1,4
0,nuclear,1,4
0,power,1,4
0,.,1,1
1,Finally,1,1
0,",",1,1
0,as,1,1
0,the,1,1
0,system,1,1
0,size,1,1
0,",",1,1
0,in,1,1
0,terms,1,1
0,of,1,1
0,the,1,1
0,number,1,1
0,of,1,1
0,powder,1,1
0,dispensers,1,1
0,and,1,1
0,spray,1,1
0,guns,1,1
0,increases,1,1
0,",",1,1
0,the,1,1
0,added,1,1
0,complexities,1,1
0,of,1,1
0,using,1,1
0,a,1,1
0,single,1,1
0,centralized,1,1
0,PLC,1,1
0,cause,1,1
0,its,1,1
0,costs,1,1
0,to,1,1
0,increase,1,1
0,substantially,1,1
0,.,1,1
1,Controlling,1,1
0,when,1,1
0,people,1,1
0,can,1,1
0,clone,1,1
0,jump,1,1
0,to,1,1
0,your,1,1
0,ship,1,1
0,',1,1
0,If,1,3
0,a,1,4
0,jump,1,4
0,clone,1,4
0,is,1,4
0,located,1,4
0,in,1,4
0,a,1,4
0,ship,1,4
0,",",1,4
0,the,1,4
0,clone,1,4
0,',1,4
0,s,1,4
0,owner,1,4
0,may,1,4
0,not,1,4
0,be,1,4
0,able,1,4
0,to,1,4
0,jump,1,4
0,to,1,4
0,it,1,4
0,at,1,4
0,all,1,4
0,times,1,4
0,.,1,1
1,most,1,1
0,popular,1,1
0,gadget,1,1
0,is,1,1
0,cellphone,1,1
0,or,1,1
0,mobile,1,1
0,phone,1,1
0,",",1,1
0,which,1,1
0,make,1,1
0,us,1,1
0,easy,1,1
0,to,1,1
0,communicate,1,1
0,with,1,1
0,each,1,1
0,other,1,1
0,globally,1,1
0,.,1,1
1,Attorney,1,1
0,General,1,1
0,Doug,1,1
0,Gansler,1,1
0,is,1,1
0,a,1,1
0,supporter,1,1
0,of,1,1
0,the,1,1
0,death,1,1
0,penalty,1,1
0,and,1,1
0,he,1,1
0,recently,1,1
0,attempted,1,1
0,to,1,1
0,argue,1,1
0,that,1,1
0,the,1,2
0,death,1,0
0,penalty,1,0
0,was,1,0
0,administered,1,0
0,in,1,0
0,a,1,0
0,"""fair""",1,0
0,and,1,0
0,"""race",1,0
0,"neutral""",1,0
0,manner,1,0
0,.,1,1
1,If,1,1
0,we,1,1
0,have,1,1
0,gun,1,1
0,control,1,1
0,there,2,2
0,will,0,0
0,be,0,0
0,fewer,0,0
0,guns,0,0
0,and,0,0
0,consequently,0,0
0,less,0,0
0,crime,0,0
0,.,1,1
1,Operation,1,1
0,School,1,1
0,Bell,1,1
0,provides,1,1
0,a,1,1
0,level,1,1
0,playing,1,1
0,field,1,1
0,in,1,1
0,a,1,1
0,safe,1,1
0,learning,1,1
0,environment,1,1
0,for,1,1
0,school,1,1
0,aged,1,1
0,children,1,1
0,.,1,1
1,We,2,2
0,can,0,0
0,save,0,0
0,lives,0,0
0,by,0,0
0,getting,0,0
0,guns,0,0
0,and,0,0
0,ammunition,0,0
0,out,0,0
0,of,0,0
0,the,0,0
0,hands,0,0
0,of,0,0
0,the,0,0
0,wrong,0,0
0,people,0,0
0,.,1,1
1,The,4,3
0,more,3,4
0,nuclear,3,4
0,power,3,4
0,plants,3,4
0,(,3,4
0,and,3,4
0,nuclear,3,4
0,waste,3,4
0,storage,3,4
0,shelters,3,4
0,),3,4
0,are,3,4
0,built,3,4
0,",",3,4
0,the,3,4
0,higher,3,4
0,is,3,4
0,the,3,4
0,probability,3,4
0,of,3,4
0,a,3,4
0,disastrous,3,4
0,failure,3,4
0,somewhere,1,4
0,in,1,1
0,the,1,1
0,world,1,1
0,.,1,1
1,Of,1,1
0,course,1,1
0,",",1,1
0,law,1,1
0,enforcement,1,1
0,officers,1,1
0,will,1,1
0,have,1,1
0,to,1,1
0,get,1,1
0,on,1,1
0,board,1,1
0,",",1,1
0,since,1,1
0,the,1,1
0,legalization,1,1
0,of,1,1
0,marijuana,1,1
0,would,1,1
0,also,1,1
0,mean,1,1
0,that,1,1
0,many,1,1
0,agencies,1,1
0,would,1,1
0,find,1,1
0,the,1,1
0,need,1,1
0,toA,1,1
0,reduce,1,1
0,their,1,1
0,staffs,1,1
0,accordingly,1,1
0,.,1,1
1,And,1,1
0,if,1,1
0,your,1,1
0,child,1,1
0,has,1,1
0,been,1,1
0,at,1,1
0,the,1,1
0,same,1,1
0,school,1,1
